Wavelength,WMS_47,WMS_48,WMS_49,WMS_50,WMS_51,WMS_52,WMS_53,WMS_54,WMS_55,WMS_56,WMS_59,WMS_60,WMS_61,WMS_62,WMS_64,WMS_65,WMS_66,WMS_67,WMS_68,WMS_69,WMS_70,WMS_71
902,0.000438051,0.001218355,0.001734012,0.001734012,0.001465971,0.000820242,0.001859745,0.000805054,0.000888556,0.001202417,0.000672091,0.000637344,0.001141931,0.000814197,0.002071769,0.0012797,0.001193444,0.000764785,0.001016986,0.00190516,0.002217534,0.001778855
903,0.000437515,0.001217331,0.001724518,0.001724518,0.001484124,0.00081254,0.001862846,0.000821139,0.000878334,0.001184817,0.000642136,0.000626653,0.001138053,0.000827454,0.0020648,0.001268544,0.001203961,0.000755913,0.001007395,0.001919281,0.002166203,0.001797472
904,0.000428616,0.001218072,0.001721079,0.001721079,0.001485524,0.000830571,0.001867344,0.000815357,0.000875185,0.001169281,0.000626819,0.000602879,0.001129943,0.000839349,0.002066501,0.001267703,0.001188815,0.000770363,0.000995643,0.00191523,0.002164649,0.001799055
905,0.000480406,0.00127054,0.001734201,0.001734201,0.001505644,0.000877109,0.001902301,0.000796142,0.000912559,0.001145516,0.000629813,0.000607245,0.001109193,0.00084953,0.002061477,0.001287559,0.001188557,0.000791878,0.000995839,0.001861106,0.002188631,0.001752459
906,0.000519048,0.001321279,0.001761302,0.001761302,0.001515956,0.000931507,0.001940664,0.000795526,0.000917312,0.00115387,0.000642804,0.000634112,0.001095608,0.000838552,0.00206894,0.001296174,0.001179088,0.000779234,0.000990145,0.001827623,0.002185309,0.001715861
907,0.000497001,0.001320291,0.001771842,0.001771842,0.001507549,0.000957398,0.001948569,0.000808345,0.000881541,0.001170455,0.000637483,0.00063284,0.001094663,0.000829288,0.002083127,0.001284092,0.00115473,0.000759524,0.000972503,0.001844212,0.002156451,0.001727442
908,0.000522961,0.00129862,0.001789314,0.001789314,0.001511695,0.000987926,0.001953433,0.000819697,0.000883732,0.001195102,0.00064625,0.000624195,0.00107391,0.000822845,0.002063744,0.001285667,0.00115582,0.000763269,0.000980163,0.001854667,0.00214893,0.001749708
909,0.000585162,0.001298435,0.001791798,0.001791798,0.001531521,0.00098684,0.001957303,0.000816855,0.000918124,0.001203744,0.000632527,0.000612996,0.001056153,0.000819812,0.002026458,0.001275799,0.001160513,0.000769103,0.000990112,0.001852436,0.0021547,0.001717644
910,0.000599356,0.001318933,0.00178735,0.00178735,0.001538794,0.000981116,0.001964213,0.00081548,0.000914555,0.001204324,0.000604716,0.000609172,0.001058204,0.000813957,0.00202274,0.001252276,0.001139758,0.000751481,0.000974759,0.00185634,0.002139133,0.001674896
911,0.000603441,0.001355175,0.001795847,0.001795847,0.001551998,0.000995382,0.002001962,0.000827724,0.0009067,0.00118822,0.000614034,0.000607199,0.001066036,0.000795653,0.001986968,0.001257482,0.001114994,0.000735983,0.000940653,0.001811874,0.00210649,0.001649957
912,0.000603187,0.001361742,0.001818256,0.001818256,0.001559425,0.001023345,0.00201841,0.000834829,0.000913293,0.001167219,0.000639742,0.000603394,0.001063307,0.00079591,0.001962295,0.001267442,0.001119919,0.00073084,0.000929014,0.001773243,0.002072716,0.001653463
913,0.000613041,0.001352565,0.001827721,0.001827721,0.001560921,0.001031319,0.002004019,0.000828316,0.000924172,0.001162901,0.000628321,0.000597737,0.001054795,0.000808617,0.001969677,0.001248672,0.001128853,0.000723574,0.000936128,0.001782984,0.002056018,0.001639159
914,0.000624425,0.001358802,0.001823954,0.001823954,0.001559183,0.001049061,0.002000701,0.000804656,0.000902683,0.001158952,0.000602939,0.000597533,0.001030648,0.000818178,0.00198895,0.001232658,0.001125959,0.000730339,0.000950602,0.00176645,0.002073039,0.001577848
915,0.000625219,0.001370614,0.001822474,0.001822474,0.001561791,0.001064733,0.002014545,0.000798345,0.000900605,0.001179919,0.000596129,0.000578763,0.000990053,0.000808248,0.001964505,0.001216132,0.001097674,0.00074557,0.000935165,0.001720895,0.002061789,0.001585561
916,0.000624482,0.001367011,0.001834225,0.001834225,0.001567634,0.001070637,0.002017316,0.000809181,0.000930894,0.001200518,0.000603281,0.000554541,0.000965093,0.000801465,0.001928169,0.001196849,0.001081215,0.00074677,0.000912368,0.001701615,0.00201682,0.001640281
917,0.00060065,0.001339421,0.001840263,0.001840263,0.001579938,0.001061981,0.002022324,0.000819286,0.000922284,0.001180218,0.000577993,0.00056623,0.000992479,0.000775507,0.00186976,0.001183087,0.001063838,0.000710285,0.000897064,0.00169157,0.001975629,0.001666071
918,0.000564161,0.001307961,0.001840796,0.001840796,0.00158938,0.001038463,0.002032482,0.000807971,0.000869855,0.001131467,0.000556403,0.000600604,0.001038556,0.000755374,0.001871952,0.001175033,0.001025881,0.000684484,0.000889305,0.001700396,0.001893124,0.001644377
919,0.000550768,0.001300487,0.001847042,0.001847042,0.001592361,0.001029504,0.002040403,0.000797388,0.000856325,0.001123615,0.000567253,0.000599066,0.001032287,0.000754417,0.001896215,0.001161458,0.000988841,0.000696368,0.000874051,0.001699987,0.001806843,0.001651612
920,0.000531952,0.001289528,0.001847703,0.001847703,0.001613643,0.001038889,0.002041031,0.000753616,0.000808002,0.001122755,0.000567132,0.000544973,0.001025549,0.000760794,0.001895761,0.00112728,0.001013957,0.000699705,0.000866528,0.001704067,0.001802381,0.001651241
921,0.000557647,0.001292418,0.001849256,0.001849256,0.001634758,0.001054416,0.002050472,0.000720703,0.000815037,0.001128516,0.000567836,0.000508345,0.001039098,0.000777363,0.001879119,0.001115011,0.001021384,0.000699761,0.00086484,0.001674056,0.001844918,0.001574109
922,0.000588766,0.001298795,0.001856394,0.001856394,0.001637572,0.001051599,0.002067206,0.000720979,0.000856864,0.001127285,0.000579512,0.000524271,0.001053116,0.000786598,0.001887195,0.001123345,0.000966655,0.000708363,0.000855422,0.001639554,0.001805636,0.001504582
923,0.000586931,0.001311734,0.00186057,0.00186057,0.001635376,0.001079268,0.002106611,0.000731718,0.000882015,0.00113276,0.000574366,0.000541391,0.001000908,0.000756111,0.001880592,0.001128516,0.000935096,0.000713699,0.000851864,0.001584403,0.001807549,0.00140976
924,0.000567908,0.001332709,0.001863483,0.001863483,0.001647533,0.001103765,0.002126552,0.000733188,0.00085346,0.001133785,0.000523878,0.000536611,0.00094937,0.000722261,0.00184977,0.001127963,0.000953191,0.000698443,0.000839826,0.001565371,0.001797835,0.001434243
925,0.000581838,0.001347122,0.001869358,0.001869358,0.001664699,0.001097776,0.002123822,0.000724197,0.000841582,0.001128104,0.000490211,0.000530638,0.000964059,0.000728133,0.001833628,0.001130572,0.000948117,0.000686454,0.000821927,0.001566987,0.001746926,0.001484021
926,0.000654603,0.001390219,0.001889868,0.001889868,0.001675978,0.001121473,0.002150598,0.000762616,0.000868655,0.001119282,0.000509327,0.00052789,0.000989088,0.000756403,0.00185403,0.001106401,0.000976442,0.00069215,0.000808764,0.001573129,0.001884312,0.001526212
927,0.000728526,0.001431305,0.001930329,0.001930329,0.00168684,0.001186035,0.002188327,0.000804724,0.000920701,0.001121794,0.000543047,0.000547762,0.000963811,0.000750713,0.001852768,0.001075374,0.001014127,0.000703499,0.0008405,0.001564019,0.001964681,0.00153334
928,0.000743614,0.001443708,0.001956155,0.001956155,0.001703587,0.001220909,0.002196551,0.000799422,0.000933797,0.001127447,0.000523982,0.000564409,0.000928194,0.000722625,0.001814962,0.001071129,0.001018414,0.000697162,0.0008675,0.001550384,0.001856754,0.001548057
929,0.000779512,0.00149236,0.00201572,0.00201572,0.00170702,0.001305309,0.002269258,0.000753006,0.000942223,0.001179326,0.000561665,0.000580479,0.000887648,0.000714872,0.001876619,0.001146691,0.001101605,0.000690509,0.000884787,0.001625468,0.001976666,0.001467357
930,0.000836422,0.001549085,0.002075795,0.002075795,0.001711582,0.001381174,0.002340531,0.000736898,0.000930364,0.001231507,0.000675708,0.000576797,0.000940186,0.000736477,0.002043416,0.001244518,0.001181412,0.0007639,0.000914051,0.001793742,0.002188295,0.001452372
931,0.000872523,0.001569561,0.002102132,0.002102132,0.00172946,0.001407514,0.00234732,0.000761904,0.000923175,0.001237462,0.000733003,0.000573691,0.000997653,0.000737747,0.002110749,0.001262539,0.001182315,0.000837607,0.000953029,0.001873298,0.002172084,0.001532805
932,0.001008128,0.00163655,0.002163868,0.002163868,0.001740874,0.00142584,0.002374858,0.000845843,0.000981354,0.001203265,0.000786677,0.000686511,0.001055232,0.000835268,0.002196924,0.001281953,0.001258073,0.000932948,0.000998698,0.001935006,0.002272913,0.001684952
933,0.001096474,0.001691315,0.002189428,0.002189428,0.001749682,0.001430812,0.002360378,0.000830352,0.001018059,0.001163135,0.00073563,0.000759721,0.001044698,0.00089432,0.002244599,0.001310537,0.001303134,0.00090777,0.001050256,0.001947576,0.002341848,0.001746118
934,0.001085314,0.001699567,0.002179588,0.002179588,0.001764955,0.001443798,0.00232515,0.000755929,0.000989394,0.001163157,0.000688203,0.000717003,0.001034052,0.00085712,0.002273433,0.001337725,0.001273339,0.00086096,0.001095123,0.001977992,0.002293743,0.001735569
935,0.001181914,0.001707683,0.002199513,0.002199513,0.001768346,0.001506182,0.002338216,0.000694866,0.00117932,0.001183257,0.000748144,0.000690265,0.000944493,0.000896185,0.002215239,0.001346935,0.001382082,0.00080307,0.001072913,0.002119988,0.002361408,0.001880216
936,0.001277607,0.001738805,0.002205861,0.002205861,0.001777127,0.001552946,0.002333172,0.000790968,0.001264737,0.001215704,0.000808655,0.000730928,0.000923857,0.000977071,0.002068778,0.001309911,0.001442501,0.000801258,0.000985808,0.002098922,0.002405972,0.001962569
937,0.00126554,0.001770062,0.002182446,0.002182446,0.001797789,0.001550312,0.002279833,0.000873709,0.001131562,0.001228071,0.000761797,0.000755611,0.000982135,0.000981694,0.002009345,0.001290866,0.001364381,0.000810525,0.00096578,0.001966277,0.002334767,0.001889726
938,0.00118669,0.00174369,0.002104146,0.002104146,0.001781639,0.001549181,0.002239831,0.000913856,0.001093161,0.001200955,0.000695569,0.000695569,0.000983628,0.000921781,0.001948407,0.001254202,0.001231423,0.000830341,0.000922192,0.001874802,0.002099396,0.001768027
939,0.001207659,0.001731574,0.002053506,0.002053506,0.00176754,0.001598005,0.002265463,0.000862577,0.001127394,0.001171461,0.000689236,0.000624135,0.000926467,0.000874623,0.002090391,0.00126051,0.001196362,0.000803123,0.000885479,0.001970772,0.002046756,0.001744077
940,0.001295412,0.001777088,0.002057751,0.002057751,0.001790253,0.001645325,0.002277757,0.000853892,0.001066853,0.00118145,0.000702273,0.000637425,0.000926091,0.000892001,0.002233877,0.001284439,0.001216138,0.000765356,0.000872324,0.002025574,0.002158282,0.001768985
941,0.001370614,0.001784144,0.002102054,0.002102054,0.001851307,0.001699062,0.002396495,0.000900988,0.001074877,0.001279123,0.000806509,0.000688893,0.000969051,0.000977084,0.002412305,0.001249917,0.001264459,0.000824343,0.000919953,0.002057066,0.002216725,0.001808285
942,0.001358173,0.001769188,0.002162216,0.002162216,0.001883722,0.001732706,0.002471845,0.00093249,0.001229148,0.00132262,0.00075589,0.000753926,0.001007674,0.001034322,0.00235349,0.001280668,0.001280473,0.000909714,0.000987031,0.002114241,0.002220085,0.001794037
943,0.001358283,0.001792688,0.00218232,0.00218232,0.001877797,0.001759935,0.002440753,0.00090821,0.001314855,0.001278433,0.000614072,0.000780781,0.001002961,0.001023855,0.002259734,0.001369869,0.001267943,0.00089833,0.000993326,0.002194725,0.002276527,0.001765396
944,0.001416462,0.001849265,0.002150457,0.002150457,0.001839233,0.001817985,0.002432976,0.000807813,0.001157469,0.001211194,0.000619338,0.000811287,0.000952371,0.001042246,0.002077996,0.001416808,0.001346156,0.000815275,0.000947198,0.00227369,0.002255581,0.001899663
945,0.001477108,0.001866437,0.002127101,0.002127101,0.001854834,0.00181107,0.002476036,0.000743282,0.001058461,0.001240233,0.000731249,0.000775341,0.000869524,0.001026469,0.002031435,0.001381284,0.00133699,0.000818271,0.000890588,0.002137531,0.002331354,0.002018107
946,0.001479686,0.001850533,0.002155712,0.002155712,0.001903073,0.001773332,0.00249578,0.000754868,0.001202547,0.001292325,0.000696074,0.000735743,0.000832553,0.000981833,0.002072857,0.001388021,0.00123708,0.000892939,0.000886402,0.002002891,0.002484515,0.001973644
947,0.001484866,0.001873107,0.002158961,0.002158961,0.001906174,0.001727677,0.00248794,0.000820567,0.001132274,0.001340833,0.000695892,0.000658184,0.00087305,0.00096554,0.002154002,0.001390546,0.001278828,0.000847395,0.000965359,0.00205502,0.002118511,0.002003076
948,0.001466897,0.001868963,0.002143344,0.002143344,0.00189607,0.001746796,0.002432109,0.000907466,0.000969031,0.001279478,0.00068575,0.000653663,0.000888934,0.000903234,0.002200741,0.001306801,0.001312421,0.000717491,0.000995428,0.002096545,0.001893119,0.001920177
949,0.001446325,0.001826341,0.002153089,0.002153089,0.001931106,0.001773832,0.002403862,0.000940252,0.001020148,0.001221707,0.000640614,0.000687104,0.00082735,0.000812586,0.002207755,0.001227266,0.001204357,0.000707799,0.000942353,0.001951301,0.002186892,0.001763382
950,0.00137316,0.001823453,0.002157253,0.002157253,0.001926514,0.001830283,0.002369533,0.000883657,0.001026369,0.001265922,0.000670629,0.000681235,0.000765258,0.000787703,0.002098369,0.001249984,0.00126185,0.000791036,0.000882965,0.001867242,0.002337754,0.00173361
951,0.001332506,0.001835407,0.002166782,0.002166782,0.001898448,0.001836782,0.00237818,0.000859177,0.001021268,0.001339904,0.000662973,0.000610713,0.000815159,0.000926853,0.001932132,0.001336848,0.001357223,0.000861195,0.000867746,0.001982666,0.002188101,0.001785016
952,0.001344444,0.001807627,0.002181893,0.002181893,0.001910009,0.001813866,0.002392909,0.00092408,0.001061062,0.0013119,0.000580166,0.000579501,0.000865568,0.001000237,0.001882296,0.00132146,0.001287039,0.000838426,0.00085884,0.002036905,0.002181359,0.001709399
953,0.001392752,0.001747801,0.002183299,0.002183299,0.001922766,0.001799836,0.002449456,0.000900453,0.0010349,0.001271997,0.000601953,0.000590984,0.000893059,0.000911896,0.001951922,0.001283122,0.001224675,0.000782862,0.000915254,0.002113501,0.001976906,0.001572848
954,0.001407765,0.001759558,0.002166384,0.002166384,0.001939155,0.001795027,0.002528341,0.00076502,0.001028978,0.001290724,0.000639443,0.000629958,0.000853917,0.000807804,0.00194798,0.001191891,0.00121257,0.000766838,0.000866508,0.0020634,0.001908649,0.001528594
955,0.00138641,0.001803361,0.002163172,0.002163172,0.001954348,0.001781331,0.002565409,0.000718116,0.001089011,0.001321351,0.000572339,0.000626237,0.000837692,0.000865438,0.001824578,0.001123611,0.001192643,0.000783609,0.000752443,0.00199094,0.002038102,0.001545276
956,0.001245084,0.001859114,0.002182815,0.002182815,0.001991135,0.001769805,0.002536863,0.000668967,0.001072411,0.001216822,0.000608079,0.000587665,0.000825715,0.000830586,0.001830172,0.001075658,0.001159614,0.000784387,0.00082676,0.001925019,0.001738199,0.001572856
957,0.001213931,0.001845358,0.002183073,0.002183073,0.001996385,0.001773733,0.00247742,0.000710305,0.00094848,0.001091471,0.000680201,0.000587767,0.000814371,0.000763311,0.001915888,0.001110337,0.001107051,0.000774341,0.000921219,0.001791523,0.001504626,0.001520809
958,0.001302748,0.001819652,0.002160476,0.002160476,0.001980041,0.001775492,0.002483589,0.000753888,0.000901182,0.001101276,0.000649482,0.00062272,0.000798779,0.000788521,0.001872608,0.00112469,0.001067591,0.000780288,0.000827297,0.001651489,0.001700408,0.001457863
959,0.00131203,0.001786694,0.00216125,0.00216125,0.001918375,0.00177099,0.002511866,0.000803363,0.00095004,0.001168156,0.000562006,0.000632204,0.000778225,0.000877879,0.001772472,0.001210723,0.001061583,0.000833545,0.000709888,0.001576163,0.001829837,0.001497558
960,0.001279483,0.001757656,0.002187611,0.002187611,0.001912662,0.001773489,0.002544137,0.000794402,0.001051656,0.001184839,0.000465199,0.000583476,0.000767198,0.000917014,0.001670358,0.001204096,0.00111777,0.000795598,0.000745217,0.001693641,0.001746176,0.001509098
961,0.001326469,0.001735869,0.002190601,0.002190601,0.00195227,0.001782249,0.002554299,0.00077955,0.001057117,0.001144446,0.000425149,0.000560218,0.000761133,0.000892002,0.001625101,0.001125788,0.001140504,0.000710342,0.000804032,0.001746412,0.001728868,0.001417995
962,0.001251412,0.00165369,0.002213376,0.002213376,0.001981834,0.001726477,0.002536578,0.000731952,0.001003007,0.001173538,0.000476588,0.000542246,0.00083724,0.000883782,0.001695529,0.001030498,0.001123387,0.000645799,0.000769793,0.001556857,0.00163783,0.001126779
963,0.001133673,0.001617711,0.002217061,0.002217061,0.001998622,0.001686,0.002499601,0.000697865,0.000977129,0.001190524,0.000573835,0.00052915,0.000877831,0.000849096,0.001858924,0.001020405,0.000996845,0.000677136,0.000671949,0.001395426,0.001633668,0.001146794
964,0.001137977,0.001642123,0.00220096,0.00220096,0.002025456,0.001710055,0.002490508,0.000696523,0.001010822,0.001138026,0.000579592,0.000510768,0.000836249,0.000797618,0.001906634,0.001027294,0.000910154,0.00068776,0.00066716,0.00147632,0.001703236,0.001366923
965,0.001097388,0.001649221,0.002176041,0.002176041,0.002037489,0.001689828,0.00247733,0.000702463,0.001011565,0.001142981,0.000486045,0.000448669,0.000779727,0.00075398,0.001734182,0.000973277,0.000823581,0.000662658,0.000593927,0.001457394,0.001742205,0.001474783
966,0.001023297,0.001596289,0.002145097,0.002145097,0.002009956,0.001620765,0.002482367,0.000657492,0.000931384,0.00121403,0.00036289,0.000435763,0.00083117,0.000768527,0.001531245,0.000902809,0.000816852,0.000617152,0.000588277,0.001360622,0.00162979,0.001335926
967,0.000994099,0.001560672,0.002122971,0.002122971,0.001997224,0.001595984,0.002491487,0.00060524,0.000884153,0.001227624,0.000339041,0.000466573,0.000897553,0.000775235,0.00154847,0.000893247,0.000810006,0.000607371,0.000651071,0.00136367,0.001547975,0.001309338
968,0.000955495,0.001520707,0.002101904,0.002101904,0.002019093,0.001553188,0.002504915,0.00053276,0.000926795,0.00118343,0.000385363,0.000496621,0.00085878,0.000779264,0.001563792,0.000885187,0.000851785,0.000592064,0.000646478,0.001321564,0.001225426,0.00121534
969,0.000919042,0.001506581,0.002129202,0.002129202,0.002056241,0.001538506,0.00253437,0.000572289,0.00096571,0.001104639,0.000422705,0.00046294,0.000802948,0.00076147,0.001529841,0.000873959,0.000858579,0.000603903,0.000576786,0.00131403,0.001116227,0.00123316
970,0.000891997,0.001496802,0.00215544,0.00215544,0.002058788,0.001541838,0.002559516,0.000632043,0.00091475,0.001083635,0.000389876,0.000430023,0.000852273,0.000746355,0.001497794,0.000861229,0.000816749,0.000621268,0.00057448,0.001351649,0.00124776,0.001318389
971,0.000824392,0.00149573,0.002170559,0.002170559,0.002088568,0.001556052,0.002586403,0.000602796,0.000819631,0.001077097,0.00038342,0.000381585,0.000903782,0.000735931,0.001541609,0.000885949,0.000802907,0.000641569,0.000508579,0.001354936,0.001313295,0.001345137
972,0.000830777,0.001512391,0.00219033,0.00219033,0.002097109,0.001578818,0.00260309,0.000555713,0.000806692,0.001085623,0.000424895,0.000394477,0.000887227,0.000752511,0.001641702,0.000880181,0.000805729,0.000639941,0.000525985,0.00129705,0.001260967,0.001258234
973,0.000877722,0.001520346,0.00222122,0.00222122,0.002078416,0.001590704,0.002618036,0.000597632,0.000837913,0.001079683,0.000439995,0.00042289,0.000868487,0.0007644,0.001665932,0.000836964,0.000780563,0.000635376,0.000606985,0.001273497,0.001274636,0.001229813
974,0.000932012,0.001536195,0.002273696,0.002273696,0.002070284,0.00163211,0.002663696,0.000557528,0.000869864,0.001061692,0.000452475,0.000501973,0.000819996,0.000739094,0.001654945,0.000850094,0.000743381,0.000641555,0.000569839,0.001283877,0.001270802,0.00114613
975,0.000885441,0.001556752,0.002270628,0.002270628,0.002087144,0.001639475,0.00269556,0.000553142,0.000876421,0.0010515,0.000434808,0.000509691,0.000840982,0.000690387,0.001630398,0.000885539,0.000726128,0.00065565,0.000547121,0.001271067,0.001255013,0.001145762
976,0.000831525,0.001569415,0.002245974,0.002245974,0.002093445,0.001617319,0.00269671,0.00063078,0.000882246,0.001053358,0.000419761,0.000466738,0.00089172,0.000678875,0.001641069,0.000864638,0.000720891,0.000659003,0.000642549,0.001224325,0.001256726,0.001200655
977,0.000805967,0.001547195,0.002245868,0.002245868,0.002103994,0.001586026,0.002649621,0.000656268,0.000940108,0.001079338,0.000406187,0.000458558,0.000889875,0.000744626,0.001583358,0.000817436,0.0007336,0.000609757,0.000709252,0.001181295,0.001199496,0.001251677
978,0.000830831,0.001491196,0.002283248,0.002283248,0.002124401,0.001589937,0.002599481,0.000609905,0.000961831,0.001092741,0.000398439,0.000448095,0.000858884,0.000790437,0.001567655,0.000827699,0.000729203,0.00057493,0.000650968,0.001259086,0.001243885,0.001279086
979,0.000827337,0.001470079,0.002296081,0.002296081,0.00214056,0.001602986,0.002597579,0.000615692,0.000931519,0.001082023,0.000389217,0.00040286,0.000880474,0.000758985,0.001620336,0.000864265,0.000706858,0.000592703,0.000621409,0.001333165,0.001347219,0.001310366
979,0.000823842,0.001448962,0.002308913,0.002308913,0.002156719,0.001616035,0.002595677,0.00062148,0.000901207,0.001071306,0.000379995,0.000357624,0.000902064,0.000727533,0.001673017,0.00090083,0.000684514,0.000610476,0.00059185,0.001407243,0.001450553,0.001341646
980,0.000744245,0.001433516,0.002273484,0.002273484,0.002144218,0.001601453,0.002608235,0.000671523,0.000929767,0.001061122,0.000394088,0.000374086,0.00086797,0.00074406,0.00161579,0.000896033,0.000726981,0.000569195,0.00060148,0.001307026,0.001326186,0.001205861
981,0.000695256,0.001409088,0.002261019,0.002261019,0.002130044,0.001589261,0.002673767,0.000673741,0.000914805,0.001089372,0.000347315,0.000480766,0.000904919,0.000787682,0.001563372,0.000944224,0.000796298,0.00054599,0.000615727,0.001229423,0.001249845,0.001159887
982,0.000721262,0.001452508,0.00228308,0.00228308,0.002132865,0.001597908,0.002713441,0.000604769,0.000859948,0.001117444,0.00032352,0.00053796,0.000972959,0.000805077,0.001633055,0.000968031,0.000793461,0.000595607,0.000653386,0.001243188,0.001267486,0.001327207
983,0.000716659,0.00150491,0.002282176,0.002282176,0.002137359,0.001604165,0.00270014,0.000583621,0.000848614,0.001107082,0.00036059,0.000504935,0.000969954,0.000795375,0.001697929,0.000938848,0.000763774,0.000627148,0.000686429,0.001234341,0.0012371,0.001404717
984,0.000791672,0.001446276,0.002294109,0.002294109,0.002137881,0.001567497,0.002686092,0.000545612,0.000887417,0.001085441,0.000433851,0.000495008,0.00096659,0.000798069,0.001749134,0.000947491,0.000782808,0.000607675,0.000671079,0.00130423,0.00140435,0.001472966
985,0.00078753,0.001379457,0.002323249,0.002323249,0.002143009,0.001534408,0.002738782,0.000528916,0.000980411,0.001017865,0.000443166,0.000513079,0.001004602,0.000785762,0.001729048,0.000959756,0.00077717,0.000515056,0.000631475,0.001416103,0.001444473,0.001445109
986,0.000703773,0.001423674,0.002339551,0.002339551,0.002152109,0.001544244,0.00279222,0.000529079,0.001023268,0.000961569,0.00041629,0.000508051,0.001042974,0.000761059,0.001722631,0.000934196,0.00072281,0.000473451,0.000640265,0.001449239,0.00128696,0.001426514
987,0.000657418,0.001429,0.002324703,0.002324703,0.002191827,0.001541659,0.002801586,0.000560204,0.000975293,0.000963592,0.000385455,0.000474304,0.001078893,0.000809907,0.001703617,0.000891637,0.000716619,0.000498085,0.000637996,0.001448032,0.001120212,0.001310931
988,0.0006762,0.001418076,0.002321286,0.002321286,0.002231931,0.001534218,0.0027649,0.000568568,0.000848426,0.001043305,0.000422408,0.000440437,0.001075858,0.000867131,0.00174058,0.000891589,0.000769617,0.00057684,0.000636537,0.001360373,0.001265238,0.001298933
989,0.000657579,0.001446043,0.00234902,0.00234902,0.002241418,0.001539197,0.002772284,0.000545972,0.000812391,0.001064698,0.000463318,0.000435288,0.001075275,0.000850805,0.001790139,0.00090854,0.000774447,0.000589357,0.000646136,0.001307057,0.001419501,0.001383924
990,0.000774896,0.001466482,0.00237341,0.00237341,0.002216546,0.001542554,0.002815314,0.000570745,0.000836082,0.001050233,0.00050382,0.000433444,0.001119706,0.000848643,0.001823087,0.000953486,0.000743639,0.000628184,0.000653972,0.001404955,0.001273353,0.001440141
991,0.000839502,0.001463664,0.002370808,0.002370808,0.002207194,0.001547672,0.002854774,0.000611001,0.0009196,0.001038245,0.000469566,0.000466792,0.001126876,0.000835427,0.001832979,0.000954777,0.000731442,0.00067807,0.000691121,0.001489452,0.001119758,0.001377651
992,0.000768169,0.001468374,0.00237155,0.00237155,0.002232202,0.001554412,0.002858588,0.000603888,0.000943391,0.001062117,0.000435722,0.000496834,0.001089033,0.000808046,0.001859483,0.000928073,0.000754881,0.000701646,0.000730032,0.001422736,0.001266574,0.001343937
993,0.000713296,0.001438748,0.002368138,0.002368138,0.002255381,0.00155006,0.002856228,0.00058906,0.000981655,0.001065288,0.000376185,0.000572654,0.001090977,0.000842951,0.001836502,0.000926186,0.000786235,0.000723619,0.000683865,0.001336553,0.001273804,0.001358141
994,0.000703344,0.001424504,0.002372579,0.002372579,0.002262906,0.001543795,0.002824797,0.000610822,0.000981035,0.001034911,0.000398248,0.000547319,0.001140352,0.000913125,0.001805398,0.000947281,0.000771517,0.000703462,0.000708887,0.001373464,0.001228387,0.001398431
995,0.000676933,0.001444596,0.002381173,0.002381173,0.002272259,0.001548622,0.002799541,0.000640298,0.000965944,0.001025235,0.000446003,0.000476207,0.001149939,0.000921013,0.001823779,0.000943558,0.000748884,0.000684908,0.000818988,0.001429842,0.001322556,0.001390804
996,0.000576032,0.00143035,0.002383698,0.002383698,0.002265423,0.001571383,0.002851759,0.000622324,0.000942909,0.001046038,0.000460361,0.000480142,0.001184783,0.000872395,0.001876832,0.000987351,0.000811842,0.000671702,0.000861713,0.001510697,0.00121729,0.001515105
997,0.000517548,0.001406194,0.002366427,0.002366427,0.002261971,0.001593546,0.002909993,0.000643105,0.00100194,0.001079076,0.000472387,0.000568908,0.001223357,0.00083742,0.001884242,0.001021113,0.000894898,0.000655223,0.00078339,0.001520601,0.001190761,0.00160162
998,0.000533554,0.001416376,0.002355224,0.002355224,0.002274709,0.001597775,0.002890752,0.000711335,0.001068913,0.001081635,0.000517809,0.000582628,0.001236674,0.000858951,0.001856978,0.001007361,0.000892363,0.000633396,0.000772443,0.001506028,0.001363665,0.001556207
999,0.000616046,0.001413938,0.002428326,0.002428326,0.002289296,0.001595058,0.00290818,0.000589488,0.000997844,0.001102602,0.000611696,0.000553229,0.001279041,0.000932465,0.001809522,0.000987239,0.000853246,0.000625004,0.000765255,0.001538714,0.001443982,0.001609196
1000,0.000713042,0.001423542,0.002455062,0.002455062,0.002305756,0.001580396,0.002934957,0.000541824,0.000897678,0.001120202,0.000601593,0.000509589,0.001271502,0.000980338,0.001874358,0.000954179,0.000847706,0.00057829,0.000814187,0.001570458,0.001418326,0.001596509
1001,0.000743552,0.001445766,0.002397493,0.002397493,0.002320366,0.00157268,0.002925064,0.000684239,0.000935554,0.001119394,0.000543024,0.000509066,0.001234915,0.000976229,0.001959384,0.000927489,0.000878747,0.000518141,0.000859359,0.001554943,0.001485256,0.001485417
1002,0.000707185,0.001451905,0.002401217,0.002401217,0.002338249,0.001598763,0.003005006,0.000794026,0.001021056,0.001051842,0.000464919,0.000502036,0.001202712,0.001004636,0.0019956,0.000945226,0.000861318,0.000562345,0.000894422,0.001566988,0.001496167,0.001520431
1003,0.000627778,0.001434516,0.002447625,0.002447625,0.002352201,0.00159502,0.003059776,0.000705298,0.000990552,0.001134959,0.000514475,0.000487744,0.001220348,0.000984665,0.001889294,0.001026529,0.000912845,0.0006981,0.000887146,0.001611305,0.00148753,0.001674047
