Wavelength,WMS_04,WMS_05,WMS_06,WMS_07,WMS_09,WMS_13,WMS_14,WMS_15,WMS_16,WMS_17,WMS_18,WMS_19,WMS_20,WMS_22,WMS_23,WMS_24,WMS_25,WMS_26,WMS_27,WMS_29,WMS_30,WMS_31,WMS_32,WMS_33,WMS_34,WMS_35,WMS_36,WMS_37,WMS_38,WMS_39,WMS_47,WMS_48,WMS_49,WMS_50,WMS_51,WMS_52,WMS_53,WMS_54,WMS_55,WMS_56,WMS_59,WMS_60,WMS_61,WMS_62,WMS_64,WMS_65,WMS_66,WMS_67,WMS_68,WMS_69,WMS_70,WMS_71
864,0.002860126,0.002801314,0.002252378,0.002235593,0.00202476,0.002410327,0.001238295,0.001368586,0.002275023,0.015453442,0.001700911,0.001573827,0.002075649,0.00303451,0.00092656,0.000986246,0.00092656,0.002606166,0.0012605,0.008173773,0.00529539,0.001333549,0.006317469,0.00729244,0.012539931,0.00817895,0.005930102,0.00076746,0.006460738,0.00817895,5.02678E-05,0.000992954,0.001520294,0.001520294,0.001253325,0.000383137,0.001583635,0.00094056,0.000911133,0.001252189,0.000791515,0.000716868,0.001509174,0.000911776,0.002580855,0.001581963,0.001503664,0.000935574,0.001299872,0.002567947,0.002820587,0.002362347
865,0.00285212,0.00278871,0.002237771,0.0022251,0.002019118,0.002396004,0.001241532,0.001373431,0.002266806,0.01548183,0.001710756,0.001575625,0.002078019,0.003032257,0.0009272,0.000989854,0.0009272,0.002608156,0.001235857,0.008186569,0.005322492,0.001335551,0.006315604,0.007286117,0.012504901,0.008178231,0.005929188,0.000769739,0.006491176,0.008178231,4.36801E-05,0.000997352,0.001530369,0.001530369,0.001257155,0.000386018,0.001594178,0.000939905,0.000902305,0.001249507,0.000790126,0.000710332,0.001500144,0.000900155,0.002573349,0.001569859,0.001483549,0.000925863,0.001285768,0.002546562,0.00280986,0.002338181
866,0.002844746,0.002767136,0.002233266,0.00222049,0.002009148,0.002415204,0.001238054,0.001375979,0.00227006,0.015394238,0.001710101,0.001573752,0.002069937,0.003035017,0.000926029,0.000988683,0.000926029,0.002612287,0.001223911,0.008108569,0.005326085,0.001339267,0.00629939,0.007282065,0.012541963,0.008126542,0.005933257,0.000773922,0.006527316,0.008126542,4.75455E-05,0.001000919,0.001531542,0.001531542,0.001257702,0.000388301,0.001598138,0.00094068,0.000897587,0.001247053,0.000792168,0.000707379,0.001501769,0.000898268,0.002565396,0.001565236,0.001482692,0.000920348,0.00128182,0.002536724,0.00282126,0.002340518
867,0.002817378,0.002751339,0.002220142,0.002206984,0.001995125,0.002418817,0.001232808,0.001376415,0.002271643,0.015353802,0.001706715,0.001571417,0.002068782,0.003034526,0.00092509,0.000983715,0.00092509,0.002596817,0.001217344,0.008105409,0.005310035,0.00133038,0.006297747,0.00727294,0.012549871,0.008141077,0.005942039,0.000771017,0.006513463,0.008141077,5.45458E-05,0.000999932,0.001525559,0.001525559,0.001259904,0.000394524,0.001600939,0.000932325,0.000893515,0.001240818,0.000789462,0.000703676,0.001503348,0.000901963,0.002556352,0.001554076,0.001467285,0.000916899,0.001276389,0.00252545,0.002793552,0.002310453
868,0.002781287,0.002737745,0.002202298,0.002189436,0.001980049,0.002413367,0.00122801,0.00137499,0.002269877,0.015346685,0.001701594,0.00156817,0.002071312,0.00303236,0.000924383,0.000977442,0.000924383,0.002573131,0.001212995,0.008144792,0.005284798,0.001315565,0.006303257,0.007262665,0.012541434,0.008184295,0.005952515,0.000764667,0.006473621,0.008184295,5.94694E-05,0.001002542,0.001524636,0.001524636,0.001263991,0.00039914,0.00160542,0.000922424,0.000891191,0.001235733,0.000783897,0.000698997,0.00149675,0.000905603,0.002546521,0.001543432,0.001456735,0.0009093,0.001275454,0.002521681,0.002749668,0.002289078
869,0.002767351,0.002715433,0.002186952,0.002180564,0.001974708,0.002408573,0.001234107,0.001369009,0.002250755,0.015380806,0.001695504,0.001560221,0.002071031,0.00303193,0.000924368,0.00097795,0.000924368,0.002573624,0.001201734,0.008173841,0.005276782,0.001311548,0.006298456,0.007265804,0.012538692,0.008152636,0.005955113,0.00076358,0.006458509,0.008152636,6.12581E-05,0.001009706,0.001530869,0.001530869,0.001266422,0.000399816,0.001611059,0.000921653,0.000888221,0.001234428,0.00078308,0.000695069,0.001490197,0.000903661,0.002537781,0.001539325,0.001460737,0.000899636,0.001276001,0.002519348,0.002744891,0.002300105
870,0.00273938,0.002694948,0.002171866,0.002172154,0.001967569,0.002399203,0.001235272,0.001368825,0.002249772,0.015393606,0.001697524,0.001557255,0.002071198,0.003032508,0.000920194,0.000976444,0.000920194,0.002570859,0.001187266,0.008180638,0.005266906,0.001310731,0.006282287,0.007263683,0.012521911,0.008154789,0.005939337,0.000763504,0.006446107,0.008154789,5.84433E-05,0.001006475,0.001540136,0.001540136,0.001269832,0.000404744,0.00161624,0.000915798,0.000884721,0.001233485,0.00077605,0.000694617,0.001482016,0.000896562,0.002530645,0.001539735,0.001447791,0.00089772,0.001267664,0.002499422,0.002715305,0.0023038
871,0.002705602,0.002676179,0.002157299,0.002163225,0.001958721,0.002386942,0.001233018,0.001372021,0.002259153,0.015394751,0.001704105,0.001557369,0.002071539,0.003033129,0.000914755,0.000973653,0.000914755,0.002566567,0.001170485,0.008174294,0.005256593,0.001312225,0.006261328,0.007257718,0.012498024,0.008173318,0.00591505,0.000764232,0.006436218,0.008173318,5.13765E-05,0.000997307,0.001547495,0.001547495,0.00127458,0.000411283,0.001621304,0.000911697,0.000882071,0.001241849,0.000770481,0.000692083,0.001480516,0.000894297,0.002519778,0.001534863,0.001423402,0.000896841,0.001253351,0.002476424,0.002687111,0.002273529
872,0.002700327,0.002662333,0.002145906,0.002146957,0.001944838,0.002374988,0.001228389,0.001372288,0.00225745,0.015413682,0.001705073,0.001556534,0.002070866,0.003028343,0.000921879,0.000970869,0.000921879,0.002567297,0.001151331,0.0081777,0.005253072,0.001316107,0.006262683,0.007247428,0.012490967,0.008144679,0.005919882,0.000766373,0.006433349,0.008144679,4.89133E-05,0.000998532,0.00155182,0.00155182,0.001278348,0.000413572,0.001626824,0.000912679,0.000879952,0.001249853,0.000771125,0.000686073,0.001480646,0.000897189,0.002507305,0.001525473,0.001415959,0.000888214,0.001247922,0.002471019,0.002683726,0.002250589
873,0.002685543,0.002648641,0.002132713,0.002144413,0.001935229,0.002366526,0.0012269,0.001369501,0.00225556,0.015415199,0.001700368,0.001551098,0.002070009,0.003026844,0.000922372,0.00096848,0.000922372,0.002564052,0.001133563,0.008165645,0.005247514,0.001330375,0.006250386,0.007243693,0.012472847,0.008137936,0.005924093,0.000764722,0.006436758,0.008137936,6.39942E-05,0.00099898,0.001554122,0.001554122,0.001284374,0.00042577,0.001633708,0.000905438,0.000888041,0.001239454,0.00076302,0.000689755,0.001475198,0.000893646,0.002492118,0.001503343,0.001401443,0.000879009,0.001230647,0.002451972,0.002669402,0.002248293
874,0.00266451,0.00263446,0.002119204,0.002148763,0.001927361,0.002359776,0.001227498,0.001364818,0.00225365,0.015405802,0.001692373,0.001543528,0.002068948,0.003027147,0.000918131,0.00096612,0.000918131,0.002558355,0.001116739,0.008145376,0.005240667,0.001348332,0.006231508,0.007244163,0.012449695,0.008144661,0.005927849,0.000760405,0.006443712,0.008144661,7.58275E-05,0.001004601,0.00155579,0.00155579,0.001291507,0.000434461,0.001641346,0.000893944,0.000894641,0.001219836,0.000752129,0.000694334,0.001468391,0.000888739,0.002486697,0.001488976,0.001398175,0.000873867,0.00122278,0.002430898,0.002630316,0.002258035
875,0.002648252,0.002612359,0.002118117,0.002118008,0.001903181,0.002343523,0.001226827,0.001363129,0.002253193,0.015412182,0.001693028,0.001550077,0.002066851,0.00302107,0.0009122,0.000960482,0.0009122,0.002556782,0.001099652,0.008158728,0.005235491,0.001319413,0.00625126,0.007239965,0.012461796,0.008128163,0.005931312,0.000755644,0.006439796,0.008128163,7.01166E-05,0.001011,0.001559479,0.001559479,0.001296383,0.000433244,0.001647623,0.000890675,0.000891034,0.001218621,0.000749986,0.000689221,0.001467163,0.000890267,0.002483991,0.001487348,0.001401981,0.000869303,0.001226758,0.002423466,0.002602168,0.002247133
876,0.002630721,0.002598306,0.002111303,0.002103904,0.001890947,0.00233421,0.001227128,0.001363421,0.002245642,0.015413078,0.001697364,0.001548885,0.00206563,0.003021923,0.000911118,0.000961126,0.000911118,0.002552983,0.001081243,0.008160996,0.005229168,0.001313842,0.006255975,0.007241285,0.012455659,0.008123326,0.005931086,0.00075227,0.006436607,0.008123326,7.5564E-05,0.001010228,0.00155631,0.00155631,0.001301207,0.00043431,0.001656571,0.00088644,0.00087979,0.001214495,0.000747139,0.000670661,0.001470061,0.000893422,0.002472365,0.001472969,0.00138244,0.000862172,0.00120878,0.002397447,0.002610274,0.002212173
877,0.00261166,0.002590104,0.002099622,0.002102017,0.001887902,0.002330163,0.001227919,0.001365033,0.002233125,0.015410036,0.001704049,0.001541761,0.002065222,0.003027835,0.000913394,0.000966397,0.000913394,0.002547767,0.001061806,0.008154659,0.005222301,0.001324229,0.00624853,0.007246154,0.012436984,0.008127335,0.005928618,0.000749846,0.006433976,0.008127335,8.76588E-05,0.001005493,0.001558368,0.001558368,0.001305336,0.00044229,0.001662648,0.000879568,0.00087018,0.001213396,0.000735354,0.000659405,0.001467942,0.000895569,0.002455351,0.00146292,0.001361622,0.000857512,0.001190899,0.002374019,0.002615743,0.002196645
878,0.002582518,0.002572944,0.002080989,0.002083673,0.001881093,0.002322582,0.001223546,0.001362149,0.002232134,0.015414024,0.001700377,0.001537516,0.002067158,0.003026428,0.000907057,0.000965804,0.000907057,0.00254884,0.001042581,0.008150268,0.005222205,0.00128926,0.006234525,0.007236094,0.012452404,0.008125339,0.005938645,0.000744776,0.006431102,0.008125339,8.85953E-05,0.001007928,0.001567285,0.001567285,0.001309516,0.000447986,0.001666054,0.000873661,0.000868206,0.001215208,0.000724272,0.000661595,0.001461696,0.000896088,0.002447256,0.001465623,0.001364151,0.00085542,0.001194974,0.002369177,0.002584959,0.002205175
879,0.002565662,0.002552403,0.002067873,0.002073502,0.001870887,0.002316652,0.001221432,0.001358316,0.00222857,0.015417483,0.001698429,0.001532544,0.002070586,0.003025798,0.000902754,0.000962606,0.000902754,0.002544446,0.001022016,0.008148115,0.005221971,0.00128575,0.006238202,0.00723619,0.012453211,0.008116136,0.005943081,0.00074276,0.006437498,0.008116136,8.83299E-05,0.001015602,0.001578094,0.001578094,0.001316362,0.000460921,0.001673526,0.000877839,0.000862414,0.001213731,0.000716709,0.000665561,0.001459782,0.000888159,0.00244451,0.001453754,0.00136266,0.000853614,0.001190004,0.002350464,0.002533641,0.002191704
880,0.002558638,0.002529406,0.002058956,0.00207019,0.001857979,0.002312547,0.001221203,0.00135399,0.002223021,0.015419504,0.001698017,0.001527143,0.002074887,0.003025666,0.000900366,0.000957349,0.000900366,0.002535594,0.001000553,0.008147141,0.005221265,0.001308073,0.006256334,0.007244946,0.012441945,0.008101297,0.005943246,0.000743379,0.00645136,0.008101297,9.12654E-05,0.001018984,0.001579165,0.001579165,0.001324769,0.000468299,0.001680646,0.000879772,0.000860996,0.001200343,0.000721426,0.000659101,0.00145338,0.000883082,0.002434868,0.001435853,0.001347655,0.000848778,0.001171897,0.002333954,0.002503742,0.002174198
881,0.002531138,0.002520105,0.0020339,0.002063578,0.001851261,0.002321988,0.001219709,0.001359828,0.002224177,0.015389575,0.001699764,0.001527841,0.002066328,0.003020192,0.000903803,0.000957219,0.000903803,0.002533228,0.000986964,0.00812265,0.005209119,0.001299197,0.00625486,0.007253977,0.012442781,0.008102701,0.005959312,0.000745173,0.006451272,0.008102701,9.54027E-05,0.001017128,0.001578343,0.001578343,0.001330511,0.000468437,0.001683699,0.000871618,0.000863396,0.001190245,0.000722625,0.000650867,0.001442646,0.000886454,0.002419877,0.001432524,0.001336673,0.000843656,0.001162835,0.002331314,0.002494375,0.002178693
882,0.002506266,0.002505547,0.002024433,0.002054783,0.001841702,0.002315965,0.001220908,0.001363773,0.002224796,0.015393513,0.00169984,0.00152359,0.002065132,0.003017307,0.000902865,0.000953524,0.000902865,0.002529023,0.000971966,0.008120185,0.005198826,0.001299237,0.006256499,0.00725331,0.012444945,0.008101841,0.005953931,0.000742106,0.006436764,0.008101841,0.000101742,0.00102398,0.001583936,0.001583936,0.001342024,0.000480969,0.001697542,0.000857916,0.000866925,0.001183711,0.000724113,0.000648686,0.001438708,0.000887132,0.002400261,0.001420489,0.001308873,0.00083338,0.001157637,0.002319032,0.002478194,0.002166941
883,0.002483919,0.002486222,0.002029,0.002043931,0.001829514,0.002295825,0.001224533,0.001365918,0.002224889,0.015428347,0.001698446,0.00151491,0.002070577,0.003016844,0.000897953,0.000946608,0.000897953,0.002523066,0.000955656,0.008137782,0.005190282,0.001307615,0.006261017,0.007243848,0.012448336,0.008098985,0.005929104,0.00073468,0.006409256,0.008098985,0.000103014,0.001030782,0.001590732,0.001590732,0.001347136,0.000493095,0.001711159,0.000849868,0.000869845,0.001189149,0.00071626,0.000655024,0.001433309,0.000881179,0.002382906,0.001419055,0.00128353,0.00083896,0.001154869,0.002287959,0.002466349,0.00214152
884,0.00247127,0.002475531,0.0019984,0.002029081,0.001816625,0.002291131,0.001222146,0.001362965,0.002221811,0.015427177,0.001704314,0.001520144,0.002060518,0.003019744,0.000899336,0.000946387,0.000899336,0.002511677,0.000938134,0.008128948,0.005185792,0.001326713,0.006265795,0.007249849,0.012451841,0.008105233,0.005939195,0.000740048,0.006412657,0.008105233,0.000102084,0.001028876,0.001591115,0.001591115,0.001346476,0.000492826,0.001713986,0.000847368,0.000871635,0.001191023,0.000708117,0.000655308,0.001421113,0.000877919,0.002370177,0.001426329,0.001275002,0.000849694,0.001148238,0.002266528,0.002461317,0.002132345
885,0.002461829,0.002459221,0.001986924,0.002021027,0.00180746,0.002287021,0.001222595,0.001363062,0.002216787,0.015419859,0.001710301,0.001521206,0.00205673,0.003020288,0.000902723,0.000944547,0.000902723,0.002509773,0.000920687,0.008130374,0.005187039,0.001336814,0.00626047,0.007264783,0.012452573,0.008091131,0.005954429,0.000741427,0.006420374,0.008091131,0.000103888,0.001027344,0.001603918,0.001603918,0.001346108,0.000493324,0.001717629,0.00084448,0.000862308,0.001191556,0.000702588,0.000649811,0.001407145,0.000872718,0.002354479,0.00141224,0.001269661,0.000852298,0.001130131,0.002240834,0.002443779,0.002119926
886,0.002455596,0.002437291,0.001994571,0.002019768,0.001802017,0.002283495,0.001225881,0.00136621,0.002209817,0.015406394,0.001716407,0.001518096,0.002059213,0.003018476,0.000908114,0.000941086,0.000908114,0.002517354,0.000903314,0.00814206,0.005194023,0.001337919,0.006245042,0.007288648,0.012450531,0.008056679,0.005974807,0.000738819,0.006432408,0.008056679,0.000106623,0.001027719,0.00161634,0.00161634,0.0013464,0.00049409,0.001718446,0.000844091,0.00085119,0.001190215,0.000705202,0.000644029,0.001405373,0.000870775,0.00235151,0.001390877,0.001272846,0.000844169,0.001118653,0.002236572,0.002431273,0.002116681
887,0.002419967,0.002433625,0.00197859,0.001997519,0.001792703,0.002275162,0.001225146,0.001363781,0.002210219,0.015383783,0.001713422,0.001512544,0.002056881,0.003015623,0.000907911,0.000942868,0.000907911,0.002512959,0.000887566,0.008120287,0.005182212,0.00131936,0.006239237,0.007275011,0.012424153,0.008091993,0.005951809,0.000733798,0.006435402,0.008091993,0.000117326,0.001026556,0.001616727,0.001616727,0.001352815,0.000504001,0.001726361,0.000847479,0.000861697,0.001188863,0.000709214,0.000634886,0.001410354,0.000870127,0.002343896,0.001372886,0.001270281,0.000821191,0.001112385,0.002228649,0.002398765,0.002073893
888,0.002400883,0.00242233,0.001965512,0.001989983,0.001782211,0.002269253,0.001223185,0.001362934,0.002211517,0.015372141,0.001710043,0.001510126,0.002057414,0.003016331,0.000906567,0.000944394,0.000906567,0.002509821,0.000871407,0.008116625,0.005175132,0.001328667,0.006233531,0.007271542,0.012426281,0.008106486,0.005953229,0.000729932,0.006435626,0.008106486,0.000135334,0.001037826,0.001610707,0.001610707,0.00135958,0.000521342,0.001736087,0.000848337,0.000870227,0.00119143,0.000696408,0.000635915,0.001414762,0.000868848,0.002334276,0.001366597,0.001256068,0.000804943,0.001113004,0.002215273,0.002379471,0.002055679
889,0.002400045,0.00240257,0.001955838,0.001998616,0.001770485,0.002266025,0.001219941,0.00136386,0.002213703,0.015372484,0.001706336,0.001511131,0.002061105,0.003020906,0.00090405,0.000945586,0.00090405,0.002508177,0.000854787,0.008132948,0.005173384,0.001368377,0.006227827,0.0072795,0.012459556,0.008097661,0.005981575,0.000727344,0.00643295,0.008097661,0.000145375,0.001050634,0.001616721,0.001616721,0.001360222,0.000529538,0.001738714,0.000845419,0.000857132,0.001194009,0.000682205,0.000640304,0.001412416,0.000866274,0.0023293,0.001356938,0.001247605,0.000803542,0.001108415,0.002205556,0.002380181,0.002077008
890,0.002375545,0.002400261,0.001947342,0.001991518,0.001764248,0.002260725,0.001221857,0.001367065,0.00221066,0.015411123,0.001714047,0.001507377,0.00206007,0.003019992,0.000906891,0.000941335,0.000906891,0.002496375,0.000842409,0.008111439,0.005173398,0.001390553,0.006268128,0.007298072,0.012442872,0.008074385,0.005965082,0.00073017,0.006432,0.008074385,0.00014905,0.001054862,0.001630889,0.001630889,0.001374786,0.000549523,0.001750972,0.00084591,0.000852055,0.001182936,0.000686803,0.000633247,0.001390638,0.000865243,0.002319751,0.001359329,0.001246035,0.000809354,0.001103891,0.002176899,0.002365675,0.002066358
891,0.002360628,0.002391407,0.001941394,0.001984266,0.001761598,0.002262797,0.001223808,0.001370491,0.002211385,0.015430687,0.001722415,0.00150846,0.002062678,0.003019129,0.000904846,0.000938778,0.000904846,0.00248769,0.000826729,0.008107186,0.005183006,0.001374852,0.006306607,0.007336707,0.01245154,0.00805035,0.005986231,0.000732567,0.006449149,0.00805035,0.00015982,0.001049152,0.001641813,0.001641813,0.001392408,0.000575462,0.001766208,0.000845876,0.000861997,0.001167287,0.000692861,0.000628534,0.00136051,0.000857752,0.002294131,0.001354633,0.001245206,0.000814925,0.001098485,0.002128913,0.002334923,0.00200521
892,0.002357819,0.002374237,0.001938395,0.001977404,0.001762959,0.002273597,0.001225613,0.001374096,0.002216723,0.015426468,0.001731139,0.001515398,0.002069735,0.003018525,0.00089687,0.000938409,0.00089687,0.002483031,0.000807019,0.008124564,0.005203814,0.001315324,0.006341276,0.007398509,0.012491785,0.008025948,0.006053196,0.000734263,0.006487482,0.008025948,0.000176955,0.001052022,0.001644583,0.001644583,0.001396109,0.000589614,0.001771812,0.000842434,0.000863921,0.001165291,0.000680117,0.000635268,0.001349813,0.000848719,0.002273083,0.001337887,0.001237484,0.000813284,0.001093013,0.002099867,0.002319387,0.001976041
893,0.002346417,0.002367316,0.001929285,0.001984694,0.001756344,0.002273213,0.001227974,0.001369051,0.002215794,0.015470037,0.001737437,0.001519,0.002075009,0.003032208,0.00089785,0.000939738,0.00089785,0.002476832,0.000787707,0.00811346,0.005231619,0.001374509,0.006477463,0.007468261,0.01254076,0.008050074,0.00614219,0.000736257,0.006514091,0.008050074,0.000208922,0.001106756,0.001660932,0.001660932,0.00140364,0.000630837,0.001796219,0.000843623,0.000885536,0.001156545,0.000684398,0.000642424,0.001325947,0.000844744,0.002239345,0.001329304,0.001232217,0.000807365,0.001080869,0.002040313,0.002320976,0.001908064
894,0.002335526,0.002355687,0.001928622,0.00198464,0.001759503,0.002285005,0.001231355,0.001369191,0.002216794,0.015512233,0.001746286,0.001522114,0.002080197,0.003040808,0.000900149,0.000947019,0.000900149,0.002478288,0.000768954,0.008110305,0.005272023,0.001489027,0.006616845,0.007565703,0.012598374,0.008054581,0.006219852,0.000741316,0.006559907,0.008054581,0.000248028,0.001162916,0.001679562,0.001679562,0.001404317,0.000679104,0.001822533,0.000841005,0.000891914,0.001158285,0.000699556,0.000631301,0.001290365,0.00084554,0.002213507,0.001343475,0.001249181,0.000806988,0.001085255,0.001979432,0.00233841,0.001865928
895,0.002325858,0.002337378,0.001939117,0.001974291,0.001775636,0.002313043,0.001235994,0.00137651,0.002220667,0.015549483,0.001758544,0.001524828,0.002085397,0.003041983,0.000903525,0.000961762,0.000903525,0.002489593,0.000750887,0.008119176,0.005327993,0.001666018,0.00675349,0.007697852,0.012666399,0.008030867,0.006281614,0.000750255,0.006630955,0.008030867,0.000272303,0.001167211,0.001684613,0.001684613,0.001401166,0.0007003,0.001830044,0.000833755,0.000878601,0.001166776,0.000697692,0.000619756,0.001267953,0.000841279,0.002200359,0.001349484,0.001263692,0.000810888,0.001096314,0.001949059,0.00233872,0.001862601
896,0.002328654,0.002344109,0.001920602,0.001969506,0.001751679,0.002339125,0.001241774,0.001379945,0.002228045,0.01553522,0.001772972,0.001521427,0.002088121,0.003066265,0.000901979,0.000962865,0.000901979,0.002499662,0.000734488,0.008080491,0.005355051,0.001810856,0.006891854,0.007842476,0.012784902,0.00803952,0.006325617,0.000762627,0.006709462,0.00803952,0.000327268,0.001197411,0.001705908,0.001705908,0.001419012,0.000740148,0.001842187,0.000825725,0.000867967,0.001170032,0.000693579,0.000614106,0.00124409,0.000830395,0.002178309,0.001341178,0.001252827,0.00082833,0.001076672,0.001955825,0.002356557,0.001875539
897,0.002331293,0.00234549,0.001915458,0.001974397,0.00175721,0.00236524,0.00125102,0.001388351,0.002229373,0.015501477,0.001790049,0.001519322,0.002094238,0.00308268,0.000905855,0.000967037,0.000905855,0.002507309,0.000718742,0.008070247,0.005391269,0.00186104,0.007002798,0.007950758,0.012867809,0.008036988,0.006380391,0.000773977,0.006773989,0.008036988,0.000375033,0.001219192,0.001727627,0.001727627,0.001443281,0.000776741,0.001845456,0.000833656,0.000871566,0.001170011,0.000679519,0.000625573,0.001236245,0.000826419,0.002157538,0.001328684,0.001228205,0.00082638,0.001057247,0.001951537,0.002355375,0.00187531
898,0.002332421,0.00233688,0.001931794,0.001992071,0.001807628,0.002391603,0.001264932,0.001404025,0.002221984,0.015446189,0.001810559,0.001519643,0.0021053,0.003085833,0.000917731,0.000976864,0.000917731,0.002511739,0.000703724,0.008104224,0.005443141,0.001783851,0.007075697,0.008007556,0.012896313,0.008015645,0.006451886,0.000783557,0.006818435,0.008015645,0.000392108,0.001215069,0.001733103,0.001733103,0.001446552,0.000794682,0.001844094,0.000842368,0.000872485,0.001175224,0.000667707,0.000631147,0.001229852,0.000829064,0.002145668,0.001330504,0.001228958,0.000810888,0.001068522,0.001910111,0.002336665,0.001858817
899,0.002345901,0.00232399,0.001928313,0.001983594,0.001789052,0.002411066,0.001262763,0.001396585,0.002215103,0.015416375,0.001801271,0.00151976,0.002117218,0.00309188,0.000926227,0.000976943,0.000926227,0.002509676,0.000696526,0.00805321,0.005436767,0.001763385,0.007138605,0.008098193,0.013003109,0.007971358,0.006513676,0.00080094,0.006826252,0.007971358,0.000435939,0.001242403,0.001742822,0.001742822,0.001449852,0.000827989,0.001863009,0.000865976,0.00089137,0.001174328,0.000654604,0.000632256,0.001214254,0.000842068,0.002112358,0.001330042,0.001242143,0.000787145,0.001051696,0.001914415,0.002311525,0.001824558
900,0.002345555,0.002317146,0.00192334,0.001974687,0.00177456,0.002430952,0.001261214,0.001396853,0.00221039,0.015373385,0.001798897,0.001519822,0.002126597,0.003094419,0.000939845,0.000976014,0.000939845,0.002507098,0.000691558,0.008024009,0.005418852,0.001805577,0.007223539,0.00818336,0.013091348,0.007999413,0.006584432,0.000808112,0.006815722,0.007999413,0.000451692,0.001255948,0.001744733,0.001744733,0.00144966,0.000844227,0.001875906,0.000848312,0.000904767,0.001180306,0.000664451,0.000626615,0.001182599,0.00083923,0.002087425,0.001315178,0.001225643,0.000781965,0.001020671,0.00193576,0.0022925,0.001791801
901,0.002323552,0.00231961,0.001919038,0.001968882,0.001775767,0.002452429,0.001262849,0.001411504,0.002208725,0.015307808,0.001810714,0.001519831,0.0021322,0.0030915,0.000961312,0.000975023,0.000961312,0.002504707,0.000688687,0.008038297,0.005392618,0.001929862,0.007341593,0.008255839,0.013141741,0.008134835,0.006669472,0.00079948,0.006784003,0.008134835,0.00044069,0.001238034,0.001742399,0.001742399,0.001449439,0.000845101,0.001868524,0.00081575,0.000900198,0.001192393,0.00067559,0.000625438,0.00116015,0.000826033,0.002083931,0.001302596,0.001196712,0.000785036,0.001017748,0.001911374,0.002279905,0.001776811
902,0.002294748,0.002320655,0.001899217,0.001955576,0.001757791,0.002451846,0.001264279,0.001405524,0.002213452,0.015268986,0.001798941,0.001522167,0.002133026,0.003089916,0.000940021,0.000964164,0.000940021,0.002487901,0.00069361,0.008043476,0.005321405,0.001970534,0.007272327,0.008206417,0.013182748,0.008087911,0.006649519,0.000783054,0.006678292,0.008087911,0.000438051,0.001218355,0.001734012,0.001734012,0.001465971,0.000820242,0.001859745,0.000805054,0.000888556,0.001202417,0.000672091,0.000637344,0.001141931,0.000814197,0.002071769,0.0012797,0.001193444,0.000764785,0.001016986,0.00190516,0.002217534,0.001778855
903,0.0022728,0.002315298,0.001883718,0.001942323,0.001740891,0.002436031,0.001267259,0.001401912,0.002220329,0.015279959,0.001784389,0.001525644,0.002130298,0.003090243,0.000926938,0.000949806,0.000926938,0.002476087,0.000694453,0.00806958,0.005258763,0.001955158,0.007175628,0.008145063,0.013165991,0.008056122,0.006592314,0.00076863,0.006561519,0.008056122,0.000437515,0.001217331,0.001724518,0.001724518,0.001484124,0.00081254,0.001862846,0.000821139,0.000878334,0.001184817,0.000642136,0.000626653,0.001138053,0.000827454,0.0020648,0.001268544,0.001203961,0.000755913,0.001007395,0.001919281,0.002166203,0.001797472
904,0.00226276,0.002300175,0.001877675,0.001930457,0.001729007,0.002400224,0.001272699,0.00140559,0.002229459,0.015364166,0.001769587,0.001530503,0.002122843,0.003093327,0.000934124,0.00093169,0.000934124,0.002474588,0.000687556,0.008129995,0.005217346,0.001866649,0.007068576,0.00808623,0.013060516,0.008079695,0.006495088,0.000758692,0.006440305,0.008079695,0.000428616,0.001218072,0.001721079,0.001721079,0.001485524,0.000830571,0.001867344,0.000815357,0.000875185,0.001169281,0.000626819,0.000602879,0.001129943,0.000839349,0.002066501,0.001267703,0.001188815,0.000770363,0.000995643,0.00191523,0.002164649,0.001799055
905,0.002267962,0.002287805,0.001886142,0.001935725,0.001732298,0.002361537,0.001259781,0.00140281,0.002228156,0.015477002,0.001792589,0.001528688,0.002125667,0.003093235,0.000932352,0.000940561,0.000932352,0.002481407,0.000670486,0.008169624,0.005245495,0.00184005,0.007141861,0.008105933,0.013032345,0.008115626,0.006563581,0.000760634,0.006425696,0.008115626,0.000480406,0.00127054,0.001734201,0.001734201,0.001505644,0.000877109,0.001902301,0.000796142,0.000912559,0.001145516,0.000629813,0.000607245,0.001109193,0.00084953,0.002061477,0.001287559,0.001188557,0.000791878,0.000995839,0.001861106,0.002188631,0.001752459
906,0.00226251,0.002279748,0.00188391,0.001949608,0.001729027,0.002346741,0.001253101,0.001402807,0.002233736,0.015553183,0.001817992,0.0015264,0.002127167,0.00309676,0.000936278,0.000949958,0.000936278,0.002496413,0.000653832,0.008170717,0.005288794,0.001909579,0.007257863,0.008188489,0.013073765,0.008120631,0.00664482,0.000767476,0.006466496,0.008120631,0.000519048,0.001321279,0.001761302,0.001761302,0.001515956,0.000931507,0.001940664,0.000795526,0.000917312,0.00115387,0.000642804,0.000634112,0.001095608,0.000838552,0.00206894,0.001296174,0.001179088,0.000779234,0.000990145,0.001827623,0.002185309,0.001715861
